country,subnational1,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2020_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,tc_loss_ha_2021,tc_loss_ha_2022,tc_loss_ha_2023,extent_change_2000_2010,total_tree_loss_ha_2001_2023,gain_loss_ratio,GDI,GDI_Category
0.0,14.0,15.0,426444.0,137403.0,75357.0,1456.0,38.0,7.0,7.0,20.0,28.0,28.0,41.0,56.0,17.0,49.0,13.0,77.0,12.0,12.0,5.0,5.0,3.0,7.0,2.0,4.0,4.0,3.0,16.0,-62046.0,454.0,3.2,-0.007292364123315187,Acceptable
0.0,14.0,20.0,426444.0,131337.0,71884.0,1456.0,38.0,7.0,7.0,19.0,27.0,28.0,40.0,55.0,17.0,48.0,13.0,75.0,10.0,11.0,5.0,5.0,3.0,7.0,2.0,4.0,3.0,2.0,15.0,-59453.0,441.0,3.2941176470588234,-0.007728151791560706,Acceptable
0.0,14.0,25.0,426444.0,121064.0,64765.0,1456.0,32.0,6.0,5.0,17.0,23.0,26.0,38.0,50.0,16.0,43.0,11.0,70.0,9.0,10.0,4.0,5.0,2.0,7.0,2.0,3.0,2.0,2.0,14.0,-56299.0,397.0,3.658291457286432,-0.008747367116838062,Acceptable
0.0,14.0,30.0,426444.0,102907.0,50236.0,1456.0,32.0,6.0,5.0,17.0,23.0,26.0,38.0,49.0,16.0,42.0,11.0,69.0,7.0,9.0,2.0,4.0,2.0,6.0,2.0,3.0,2.0,1.0,10.0,-52671.0,382.0,3.8015665796344646,-0.010436506394060715,Acceptable
0.0,14.0,50.0,426444.0,21707.0,5894.0,1456.0,19.0,2.0,1.0,6.0,6.0,15.0,21.0,24.0,10.0,10.0,4.0,34.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,-15813.0,161.0,8.987654320987655,-0.059655426570849455,Acceptable
0.0,14.0,75.0,426444.0,268.0,386.0,1456.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,14.0,97.06666666666666,-5.360594795539034,Excellent (Net Gain)
0.0,14.0,0.0,149986.0,149986.0,149986.0,723.0,67.0,1.0,4.0,36.0,4.0,116.0,6.0,20.0,34.0,12.0,18.0,9.0,12.0,7.0,6.0,1.0,7.0,2.0,7.0,14.0,6.0,3.0,10.0,0.0,402.0,1.794044665012407,-0.0021401854827418376,Acceptable
0.0,14.0,10.0,149986.0,34598.0,23817.0,723.0,66.0,1.0,3.0,33.0,3.0,106.0,5.0,18.0,30.0,9.0,16.0,8.0,9.0,5.0,4.0,1.0,6.0,2.0,5.0,11.0,5.0,2.0,5.0,-10781.0,353.0,2.042372881355932,-0.010693950692216538,Acceptable
0.0,14.0,15.0,149986.0,30687.0,18431.0,723.0,65.0,1.0,3.0,32.0,3.0,104.0,5.0,18.0,30.0,9.0,16.0,8.0,8.0,5.0,4.0,1.0,5.0,2.0,5.0,10.0,4.0,1.0,4.0,-12256.0,343.0,2.1017441860465116,-0.012382690302398332,Acceptable
0.0,14.0,20.0,149986.0,29546.0,17583.0,723.0,65.0,1.0,3.0,31.0,3.0,102.0,4.0,17.0,29.0,8.0,16.0,8.0,7.0,5.0,4.0,1.0,5.0,2.0,5.0,10.0,4.0,1.0,4.0,-11963.0,335.0,2.1517857142857144,-0.013131620807526992,Acceptable
0.0,14.0,25.0,149986.0,27960.0,16186.0,723.0,63.0,1.0,3.0,30.0,2.0,101.0,4.0,16.0,28.0,7.0,15.0,7.0,7.0,5.0,3.0,1.0,5.0,2.0,5.0,10.0,4.0,1.0,3.0,-11774.0,323.0,2.2314814814814814,-0.014305639998569436,Acceptable
0.0,14.0,30.0,149986.0,25424.0,13408.0,723.0,63.0,1.0,3.0,30.0,2.0,100.0,4.0,16.0,28.0,7.0,15.0,7.0,7.0,5.0,3.0,1.0,5.0,2.0,4.0,9.0,4.0,1.0,3.0,-12016.0,320.0,2.2523364485981308,-0.015850540806293018,Acceptable
0.0,14.0,50.0,149986.0,8242.0,2018.0,723.0,57.0,0.0,2.0,22.0,1.0,73.0,2.0,8.0,18.0,3.0,11.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,-6224.0,211.0,3.410377358490566,-0.062113308261555256,Acceptable
0.0,14.0,75.0,149986.0,177.0,168.0,723.0,17.0,0.0,0.0,4.0,0.0,14.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,44.0,16.066666666666666,-3.8146067415730336,Acceptable
0.0,14.0,0.0,181513.0,181513.0,181513.0,1166.0,68.0,5.0,2.0,12.0,36.0,56.0,21.0,9.0,105.0,30.0,14.0,22.0,21.0,62.0,5.0,1.0,2.0,3.0,11.0,6.0,12.0,5.0,82.0,0.0,590.0,1.972927241962775,-0.0031733089458664343,Acceptable
0.0,14.0,10.0,181513.0,7288.0,4595.0,1166.0,68.0,5.0,2.0,4.0,35.0,54.0,19.0,5.0,98.0,22.0,10.0,11.0,4.0,23.0,2.0,0.0,0.0,2.0,4.0,3.0,4.0,2.0,4.0,-2693.0,381.0,3.0523560209424083,-0.10769652901632597,Acceptable
0.0,14.0,15.0,181513.0,3794.0,1935.0,1166.0,68.0,5.0,2.0,3.0,35.0,54.0,19.0,5.0,97.0,22.0,10.0,11.0,3.0,17.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,2.0,-1859.0,367.0,3.1684782608695654,-0.21054018445322792,Acceptable
0.0,14.0,20.0,181513.0,3286.0,1814.0,1166.0,68.0,5.0,2.0,3.0,35.0,54.0,19.0,5.0,97.0,22.0,10.0,11.0,2.0,14.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,-1472.0,361.0,3.2209944751381214,-0.24490416793428657,Acceptable
0.0,14.0,25.0,181513.0,2501.0,1535.0,1166.0,67.0,5.0,2.0,3.0,35.0,53.0,19.0,5.0,96.0,22.0,10.0,10.0,2.0,13.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,-966.0,353.0,3.2937853107344632,-0.3249400479616307,Acceptable
0.0,14.0,30.0,181513.0,1630.0,958.0,1166.0,67.0,5.0,2.0,3.0,35.0,53.0,19.0,5.0,96.0,22.0,10.0,10.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,-672.0,343.0,3.38953488372093,-0.5045984058859595,Acceptable
0.0,14.0,50.0,181513.0,422.0,148.0,1166.0,64.0,3.0,2.0,2.0,33.0,49.0,17.0,3.0,90.0,17.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-274.0,297.0,3.912751677852349,-2.054373522458629,Acceptable
0.0,14.0,75.0,181513.0,168.0,7.0,1166.0,40.0,1.0,1.0,1.0,17.0,24.0,6.0,0.0,41.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161.0,144.0,8.041379310344828,-6.047337278106509,Excellent (Net Gain)
0.0,14.0,0.0,445541.0,445541.0,445541.0,940.0,3.0,5.0,3.0,13.0,10.0,8.0,8.0,14.0,7.0,24.0,5.0,21.0,18.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,169.0,5.529411764705882,-0.0017304765880657715,Acceptable
0.0,14.0,10.0,445541.0,46660.0,32302.0,940.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,4.0,2.0,6.0,1.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-14358.0,59.0,15.666666666666666,-0.018880864104927026,Acceptable
0.0,14.0,15.0,445541.0,35357.0,20806.0,940.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0,1.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-14551.0,46.0,20.0,-0.025284235533684033,Acceptable
0.0,14.0,20.0,445541.0,30755.0,20181.0,940.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-10574.0,42.0,21.86046511627907,-0.02919755494862791,Acceptable
0.0,14.0,25.0,445541.0,26395.0,18172.0,940.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-8223.0,34.0,26.857142857142858,-0.03432338233065616,Acceptable
0.0,14.0,30.0,445541.0,18227.0,12788.0,940.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5439.0,30.0,30.322580645161292,-0.04992319508448541,Acceptable
0.0,14.0,50.0,445541.0,1956.0,1779.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.0,1.0,470.0,-0.47981604496678587,Acceptable
0.0,14.0,75.0,445541.0,1.0,15.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,940.0,-470.0,Excellent (Net Gain)
0.0,14.0,0.0,723098.0,723098.0,723098.0,3792.0,79.0,88.0,38.0,125.0,77.0,119.0,132.0,325.0,292.0,258.0,86.0,245.0,259.0,197.0,197.0,319.0,777.0,327.0,299.0,383.0,188.0,164.0,934.0,0.0,5908.0,0.6417329497376882,0.0029262936333752363,Concerning
0.0,14.0,10.0,723098.0,236489.0,165418.0,3792.0,57.0,60.0,21.0,85.0,54.0,88.0,99.0,235.0,217.0,180.0,64.0,180.0,159.0,120.0,130.0,237.0,514.0,231.0,212.0,270.0,142.0,116.0,567.0,-71071.0,4038.0,0.9388462490715523,0.0010402131168336928,Concerning
0.0,14.0,15.0,723098.0,199027.0,118825.0,3792.0,53.0,57.0,20.0,78.0,52.0,83.0,93.0,216.0,205.0,167.0,56.0,163.0,126.0,90.0,106.0,206.0,418.0,188.0,170.0,224.0,121.0,94.0,469.0,-80202.0,3455.0,1.0972222222222223,-0.0016932290933938943,Acceptable
0.0,14.0,20.0,723098.0,189964.0,111879.0,3792.0,53.0,56.0,20.0,77.0,51.0,81.0,92.0,212.0,202.0,164.0,55.0,159.0,119.0,84.0,100.0,196.0,395.0,178.0,161.0,213.0,115.0,89.0,445.0,-78085.0,3317.0,1.1428571428571428,-0.0025004606111652147,Acceptable
0.0,14.0,25.0,723098.0,165672.0,103968.0,3792.0,52.0,54.0,19.0,75.0,50.0,78.0,89.0,203.0,198.0,160.0,53.0,155.0,107.0,73.0,90.0,181.0,345.0,160.0,146.0,193.0,107.0,81.0,398.0,-61704.0,3067.0,1.2359843546284224,-0.004376090250070923,Acceptable
0.0,14.0,30.0,723098.0,133283.0,79138.0,3792.0,51.0,54.0,19.0,74.0,49.0,77.0,87.0,195.0,194.0,155.0,50.0,148.0,77.0,53.0,68.0,145.0,262.0,124.0,114.0,156.0,86.0,65.0,311.0,-54145.0,2614.0,1.450095602294455,-0.008838270159959185,Acceptable
0.0,14.0,50.0,723098.0,34538.0,5808.0,3792.0,30.0,22.0,8.0,38.0,34.0,45.0,53.0,78.0,132.0,84.0,27.0,87.0,10.0,7.0,12.0,24.0,34.0,21.0,15.0,34.0,19.0,8.0,53.0,-28730.0,875.0,4.328767123287672,-0.08445525348157155,Acceptable
0.0,14.0,75.0,723098.0,265.0,59.0,3792.0,8.0,3.0,2.0,7.0,7.0,13.0,13.0,10.0,33.0,20.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-206.0,138.0,27.280575539568346,-13.736842105263158,Excellent (Net Gain)
0.0,14.0,0.0,357770.0,357770.0,357770.0,6689.0,12.0,4.0,1.0,12.0,5.0,22.0,10.0,17.0,23.0,14.0,10.0,24.0,6.0,16.0,2.0,21.0,11.0,5.0,4.0,0.0,1.0,0.0,29.0,0.0,249.0,26.756,-0.018000341000248762,Acceptable
0.0,14.0,10.0,357770.0,29942.0,12137.0,6689.0,8.0,3.0,1.0,4.0,2.0,6.0,2.0,6.0,5.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,-17805.0,56.0,117.35087719298245,-0.22152088969041178,Acceptable
0.0,14.0,15.0,357770.0,21872.0,5552.0,6689.0,8.0,2.0,1.0,4.0,2.0,6.0,2.0,5.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-16320.0,51.0,128.6346153846154,-0.30347917523887896,Acceptable
0.0,14.0,20.0,357770.0,19371.0,4837.0,6689.0,8.0,2.0,1.0,3.0,2.0,6.0,2.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-14534.0,47.0,139.35416666666666,-0.3428659921536238,Acceptable
0.0,14.0,25.0,357770.0,13342.0,4160.0,6689.0,7.0,2.0,1.0,3.0,2.0,6.0,2.0,5.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-9182.0,44.0,148.64444444444445,-0.4980139398935772,Acceptable
0.0,14.0,30.0,357770.0,9110.0,2382.0,6689.0,7.0,2.0,1.0,3.0,2.0,5.0,1.0,5.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6728.0,40.0,163.14634146341464,-0.7297771924047854,Acceptable
0.0,14.0,50.0,357770.0,467.0,36.0,6689.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-431.0,20.0,318.5238095238095,-14.25,Excellent (Net Gain)
0.0,14.0,75.0,357770.0,16.0,1.0,6689.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,6.0,955.5714285714286,-393.11764705882354,Excellent (Net Gain)
0.0,14.0,0.0,134403.0,134403.0,134403.0,933.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,13.0,7.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,43.0,0.0,90.0,10.252747252747254,-0.006272134757894111,Acceptable
0.0,14.0,10.0,134403.0,15885.0,8963.0,933.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-6922.0,23.0,38.875,-0.057283142389525366,Acceptable
0.0,14.0,15.0,134403.0,10160.0,5662.0,933.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-4498.0,18.0,49.10526315789474,-0.09005019191024506,Acceptable
0.0,14.0,20.0,134403.0,9294.0,5211.0,933.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-4083.0,15.0,58.3125,-0.09876277568585261,Acceptable
0.0,14.0,25.0,134403.0,7273.0,4692.0,933.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2581.0,14.0,62.2,-0.12634039043167447,Acceptable
0.0,14.0,30.0,134403.0,5646.0,3524.0,933.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2122.0,14.0,62.2,-0.16274127855498494,Acceptable
0.0,14.0,50.0,134403.0,1201.0,105.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1096.0,0.0,933.0,-0.7762063227953411,Acceptable
0.0,14.0,75.0,134403.0,5.0,0.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,933.0,-155.5,Excellent (Net Gain)
0.0,14.0,0.0,488387.0,488387.0,488387.0,3643.0,3.0,1.0,2.0,3.0,4.0,3.0,6.0,7.0,3.0,15.0,6.0,6.0,11.0,13.0,10.0,7.0,28.0,11.0,30.0,25.0,3.0,5.0,60.0,0.0,262.0,13.85171102661597,-0.006922774515344357,Acceptable
0.0,14.0,10.0,488387.0,35903.0,13082.0,3643.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,5.0,3.0,3.0,1.0,6.0,4.0,4.0,12.0,4.0,18.0,11.0,1.0,1.0,6.0,-22821.0,94.0,38.34736842105263,-0.09884692513368984,Acceptable
0.0,14.0,15.0,488387.0,21608.0,5305.0,3643.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,8.0,3.0,11.0,7.0,1.0,0.0,2.0,-16303.0,61.0,58.75806451612903,-0.1657642648896293,Acceptable
0.0,14.0,20.0,488387.0,19399.0,4373.0,3643.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,4.0,7.0,3.0,10.0,6.0,1.0,0.0,2.0,-15026.0,53.0,67.46296296296296,-0.18505154639175259,Acceptable
0.0,14.0,25.0,488387.0,13507.0,3506.0,3643.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,4.0,7.0,3.0,10.0,5.0,1.0,0.0,1.0,-10001.0,50.0,71.43137254901961,-0.2659905241338466,Acceptable
0.0,14.0,30.0,488387.0,9234.0,1856.0,3643.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,5.0,2.0,7.0,4.0,0.0,0.0,1.0,-7378.0,38.0,93.41025641025641,-0.3903627504060639,Acceptable
0.0,14.0,50.0,488387.0,399.0,58.0,3643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.0,1.0,1821.5,-9.105,Excellent (Net Gain)
0.0,14.0,75.0,488387.0,1.0,1.0,3643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643.0,-1821.5,Excellent (Net Gain)
0.0,14.0,0.0,219886.0,219886.0,219886.0,726.0,35.0,3.0,5.0,4.0,25.0,31.0,17.0,8.0,131.0,24.0,19.0,12.0,54.0,116.0,12.0,3.0,6.0,7.0,6.0,16.0,21.0,3.0,19.0,0.0,577.0,1.2560553633217992,-0.0006776207779450354,Acceptable
0.0,14.0,10.0,219886.0,14541.0,8266.0,726.0,35.0,3.0,4.0,4.0,25.0,30.0,16.0,8.0,128.0,23.0,17.0,8.0,19.0,44.0,4.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,4.0,-6275.0,393.0,1.8426395939086295,-0.022899188557282353,Acceptable
0.0,14.0,15.0,219886.0,7857.0,1884.0,726.0,35.0,3.0,4.0,3.0,24.0,29.0,16.0,7.0,125.0,23.0,17.0,7.0,12.0,31.0,3.0,1.0,0.0,2.0,3.0,4.0,6.0,0.0,3.0,-5973.0,358.0,2.022284122562674,-0.04683125477220667,Acceptable
0.0,14.0,20.0,219886.0,6820.0,1611.0,726.0,35.0,3.0,4.0,3.0,24.0,29.0,16.0,7.0,125.0,23.0,17.0,7.0,11.0,29.0,3.0,1.0,0.0,2.0,3.0,4.0,5.0,0.0,3.0,-5209.0,354.0,2.045070422535211,-0.05453745785075502,Acceptable
0.0,14.0,25.0,219886.0,5407.0,1339.0,726.0,35.0,3.0,4.0,3.0,24.0,29.0,16.0,7.0,124.0,23.0,16.0,7.0,9.0,25.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,0.0,2.0,-4068.0,343.0,2.11046511627907,-0.07082100591715976,Acceptable
0.0,14.0,30.0,219886.0,3225.0,589.0,726.0,35.0,3.0,4.0,3.0,24.0,29.0,16.0,7.0,124.0,22.0,16.0,6.0,5.0,15.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,-2636.0,320.0,2.2616822429906542,-0.12585244885306882,Acceptable
0.0,14.0,50.0,219886.0,396.0,11.0,726.0,34.0,3.0,1.0,3.0,21.0,25.0,13.0,6.0,111.0,19.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-385.0,254.0,2.847058823529412,-1.1889168765743072,Acceptable
0.0,14.0,75.0,219886.0,65.0,1.0,726.0,11.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,22.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.0,50.0,14.235294117647058,-10.242424242424242,Excellent (Net Gain)
0.0,14.0,0.0,265341.0,265341.0,265341.0,2496.0,0.0,6.0,2.0,3.0,2.0,4.0,5.0,10.0,9.0,3.0,1.0,3.0,17.0,7.0,2.0,16.0,24.0,11.0,32.0,11.0,2.0,3.0,28.0,0.0,201.0,12.356435643564357,-0.008649214975390252,Acceptable
0.0,14.0,10.0,265341.0,26245.0,9319.0,2496.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,6.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,5.0,12.0,5.0,8.0,5.0,1.0,2.0,7.0,-16926.0,70.0,35.15492957746479,-0.0924331326678351,Acceptable
0.0,14.0,15.0,265341.0,17045.0,4126.0,2496.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,3.0,5.0,4.0,1.0,1.0,5.0,-12919.0,46.0,53.1063829787234,-0.1437287340138449,Acceptable
0.0,14.0,20.0,265341.0,15672.0,3192.0,2496.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,6.0,3.0,5.0,4.0,1.0,1.0,4.0,-12480.0,43.0,56.72727272727273,-0.15651119760096982,Acceptable
0.0,14.0,25.0,265341.0,11615.0,2504.0,2496.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,6.0,2.0,4.0,4.0,0.0,1.0,3.0,-9111.0,39.0,62.4,-0.2115185950413223,Acceptable
0.0,14.0,30.0,265341.0,8165.0,1240.0,2496.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,-6925.0,29.0,83.2,-0.30210629439137887,Acceptable
0.0,14.0,50.0,265341.0,445.0,30.0,2496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-415.0,2.0,832.0,-5.591928251121076,Excellent (Net Gain)
0.0,14.0,75.0,265341.0,3.0,0.0,2496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,2496.0,-624.0,Excellent (Net Gain)
0.0,14.0,0.0,379142.0,379142.0,379142.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,0.0,60.0,29.475409836065573,-0.004584022387331429,Acceptable
0.0,14.0,10.0,379142.0,56962.0,23051.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-33911.0,29.0,59.93333333333333,-0.03105524638800625,Acceptable
0.0,14.0,15.0,379142.0,32878.0,9469.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-23409.0,21.0,81.72727272727273,-0.05404665592019222,Acceptable
0.0,14.0,20.0,379142.0,29273.0,7295.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-21978.0,20.0,85.61904761904762,-0.060736489717838356,Acceptable
0.0,14.0,25.0,379142.0,17956.0,5973.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-11983.0,9.0,179.8,-0.09962688645096619,Acceptable
0.0,14.0,30.0,379142.0,11654.0,3014.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-8640.0,8.0,199.77777777777777,-0.15358215358215357,Acceptable
0.0,14.0,50.0,379142.0,27.0,12.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,1798.0,-64.21428571428571,Excellent (Net Gain)
0.0,14.0,75.0,379142.0,0.0,0.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798.0,-1798.0,Excellent (Net Gain)
0.0,15.0,0.0,655258.0,655258.0,655258.0,1553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,141.1818181818182,-0.00235479405853258,Acceptable
